age,birthreg,cbsasz,disability,educrec,elignatz,entryc,famstruct,forborn,govtemp,health,hhhsize,inscov,male,marst,natz,ownchild,ownhome,pernum,perwt,povpct,race,serial,statefip,statereg,tmetro_intv,veteran,work,year
62,9,6,1,4,1,6,1,1,0,1,2,1,1,1,1,0,1,1,2025,350.10397,3,87312,6,32,3,0,5,2016
51,9,6,0,4,1,6,1,1,0,2,2,1,0,1,1,0,1,2,2025,350.10397,3,87312,6,32,3,0,1,2016
24,0,6,0,3,0,NA,3,0,0,1,2,1,0,6,0,0,1,1,1983,114.67456,3,87313,6,32,3,0,1,2016
55,12,6,0,1,1,5,3,1,0,5,2,0,1,5,0,0,1,2,1391,114.67456,3,87313,6,32,3,0,5,2016
40,11,6,0,2,1,5,1,1,0,4,5,1,0,1,1,1,1,1,1695,189.68788,3,87314,6,32,3,0,1,2016
41,11,6,0,3,1,3,1,1,0,4,5,1,1,1,1,1,1,2,1695,189.68788,3,87314,6,32,3,0,1,2016
15,0,6,0,1,0,NA,1,0,0,3,5,1,1,6,0,0,1,3,1290,189.68788,3,87314,6,32,3,0,4,2016
2,0,6,0,1,0,NA,1,0,0,3,5,1,0,6,0,0,1,4,1319,189.68788,3,87314,6,32,3,0,0,2016
62,11,6,0,1,1,1,1,1,0,1,5,1,0,2,0,0,1,5,1990,189.68788,3,87314,6,32,3,0,4,2016
64,3,6,1,1,1,6,3,1,0,5,5,1,0,4,1,0,1,1,1414,138.52521,1,87315,6,32,3,0,3,2016
21,3,6,0,3,1,3,3,1,0,2,5,1,0,6,0,0,1,2,1543,138.52521,1,87315,6,32,3,0,1,2016
20,3,6,0,3,1,3,3,1,0,2,5,1,0,6,0,0,1,3,1543,138.52521,1,87315,6,32,3,0,4,2016
44,3,6,0,2,1,3,1,1,0,3,5,0,0,1,0,0,1,4,1575,138.52521,1,87315,6,32,3,0,4,2016
47,3,6,0,2,1,6,1,1,0,5,5,1,1,1,1,0,1,5,1575,138.52521,1,87315,6,32,3,0,1,2016
43,0,6,0,3,0,NA,1,0,0,3,5,1,0,1,0,1,1,1,1462,414.64343,1,87316,6,32,2,0,1,2016
47,0,6,0,2,0,NA,1,0,0,3,5,1,1,1,0,1,1,2,1462,414.64343,1,87316,6,32,2,0,1,2016
23,0,6,0,3,0,NA,1,0,0,3,5,1,0,2,0,0,1,3,1602,414.64343,1,87316,6,32,2,0,1,2016
18,0,6,0,1,0,NA,1,0,0,3,5,1,1,2,0,0,1,4,1464,414.64343,1,87316,6,32,2,0,4,2016
15,0,6,0,1,0,NA,1,0,0,3,5,1,0,6,0,0,1,5,1319,414.64343,1,87316,6,32,2,0,4,2016
62,0,6,0,2,0,NA,1,0,0,3,2,1,0,1,0,0,1,1,1437,500,1,87317,6,32,2,0,1,2016
57,2,6,0,3,1,6,1,1,0,3,2,1,1,1,1,0,1,2,1437,500,1,87317,6,32,2,0,1,2016
75,11,6,0,2,1,6,5,1,0,5,1,1,0,5,1,0,1,1,2339,128.46837,3,87318,6,32,2,0,5,2016
61,0,6,0,4,0,NA,1,0,0,4,2,1,1,1,0,0,1,1,1327,477.01468,1,87319,6,32,3,0,1,2016
55,0,6,0,2,0,NA,1,0,0,3,2,0,0,1,0,0,1,2,1327,477.01468,1,87319,6,32,3,0,1,2016
30,0,6,0,4,0,NA,1,0,0,1,3,1,0,1,0,1,0,1,1647,474.11679,1,87320,6,32,3,0,4,2016
32,0,6,0,4,0,NA,1,0,1,1,3,1,1,1,0,1,0,2,1647,474.11679,1,87320,6,32,3,0,1,2016
1,0,6,0,1,0,NA,1,0,0,1,3,1,1,6,0,0,0,3,1776,474.11679,1,87320,6,32,3,0,0,2016
77,0,6,0,4,0,NA,1,0,0,5,5,1,0,1,0,0,1,1,1271,500,1,87321,6,32,3,0,5,2016
79,0,6,1,3,0,NA,1,0,0,5,5,1,1,1,0,0,1,2,1271,500,1,87321,6,32,3,1,5,2016
45,0,6,0,4,0,NA,1,0,0,3,5,1,0,1,0,1,1,3,1280,500,1,87321,6,32,3,0,1,2016
40,2,6,0,4,1,6,1,1,0,1,5,1,1,1,1,1,1,4,1280,500,1,87321,6,32,3,0,1,2016
9,0,6,0,1,0,NA,1,0,0,1,5,1,1,6,0,0,1,5,1391,500,1,87321,6,32,3,0,0,2016
49,2,6,0,3,1,6,1,1,0,3,7,1,1,1,1,1,1,1,1292,402.92868,1,87322,6,32,3,0,1,2016
42,2,6,0,1,1,6,1,1,0,3,7,1,0,1,1,1,1,2,1292,402.92868,1,87322,6,32,3,0,1,2016
25,0,6,0,2,0,NA,1,0,0,2,7,1,1,6,0,0,1,3,1977,402.92868,1,87322,6,32,3,0,1,2016
22,0,6,0,3,0,NA,1,0,0,2,7,1,1,6,0,0,1,4,1758,402.92868,1,87322,6,32,3,0,1,2016
14,0,6,0,1,0,NA,1,0,0,1,7,1,0,6,0,0,1,5,1157,402.92868,1,87322,6,32,3,0,0,2016
36,2,6,0,4,1,6,4,1,0,2,7,0,1,2,1,0,1,6,2464,356.82425,1,87322,6,32,3,0,1,2016
33,2,6,0,4,1,3,5,1,0,2,7,0,0,2,0,0,1,7,1407,389.26285,1,87322,6,32,3,0,4,2016
74,0,6,0,1,0,NA,1,0,0,5,3,1,1,1,0,0,1,1,1575,252.65372,1,87323,6,32,3,0,5,2016
41,0,6,1,1,0,NA,1,0,0,1,3,1,0,1,0,0,1,2,1575,252.65372,1,87323,6,32,3,0,5,2016
24,0,6,0,2,0,NA,1,0,0,2,3,1,0,6,0,0,1,3,1543,252.65372,1,87323,6,32,3,0,1,2016
47,2,6,0,2,1,6,1,1,0,3,3,1,0,1,1,1,1,1,2113,450.82294,3,87324,6,32,3,0,1,2016
50,2,6,0,2,1,6,1,1,0,3,3,1,1,1,1,1,1,2,2113,450.82294,3,87324,6,32,3,0,1,2016
15,0,6,0,1,0,NA,1,0,0,2,3,1,0,6,0,0,1,3,3137,450.82294,3,87324,6,32,3,0,4,2016
48,12,6,0,1,1,5,1,1,0,3,7,1,0,1,0,1,1,1,1808,165.15445,3,87325,6,32,3,0,4,2016
50,12,6,0,2,1,6,1,1,0,4,7,1,1,1,1,1,1,2,1808,165.15445,3,87325,6,32,3,0,1,2016
17,0,6,1,1,0,NA,1,0,0,4,7,1,1,6,0,0,1,3,1500,165.15445,3,87325,6,32,3,0,4,2016
16,0,6,0,1,0,NA,1,0,0,3,7,1,1,6,0,0,1,4,1500,165.15445,3,87325,6,32,3,0,4,2016
15,0,6,0,1,0,NA,1,0,0,3,7,1,1,6,0,0,1,5,2343,165.15445,3,87325,6,32,3,0,4,2016
9,0,6,0,1,0,NA,1,0,0,3,7,1,1,6,0,0,1,6,1845,165.15445,3,87325,6,32,3,0,0,2016
64,12,6,1,1,1,5,1,1,0,4,7,1,1,6,1,0,1,7,2061,165.15445,3,87325,6,32,3,0,3,2016
54,3,6,0,3,1,5,1,1,0,5,3,1,1,1,0,0,0,1,1441,500,1,87326,6,32,3,0,2,2016
50,0,6,0,3,0,NA,1,0,0,2,3,1,0,1,0,0,0,2,1441,500,1,87326,6,32,3,0,1,2016
24,0,6,0,2,0,NA,1,0,0,5,3,1,1,6,0,0,0,3,1648,500,1,87326,6,32,3,0,1,2016
19,12,6,0,3,1,4,2,1,0,3,2,1,1,6,1,0,0,1,1558,349.23447,3,87327,6,32,3,0,1,2016
59,12,6,0,2,1,4,2,1,1,1,2,1,0,4,1,0,0,2,1966,349.23447,3,87327,6,32,3,0,1,2016
51,12,6,0,2,1,4,3,1,0,2,2,1,0,4,1,0,0,1,1857,302.43842,3,87328,6,32,3,0,1,2016
22,12,6,0,3,1,4,3,1,1,2,2,1,0,6,1,0,0,2,2273,302.43842,3,87328,6,32,3,0,1,2016
22,0,6,0,3,0,NA,3,0,0,2,4,1,0,6,0,1,0,1,1635,34.038544,1,87329,6,32,2,0,4,2016
2,0,6,0,1,0,NA,3,0,0,2,4,1,1,6,0,0,0,2,1906,34.038544,1,87329,6,32,2,0,0,2016
0,0,6,0,1,0,NA,3,0,0,1,4,1,1,6,0,0,0,3,1862,34.038544,1,87329,6,32,2,0,0,2016
26,7,6,0,4,1,5,4,1,0,3,4,1,1,6,1,1,0,4,1635,186.52177,1,87329,6,32,2,0,1,2016
28,9,6,0,4,1,2,4,1,1,1,2,1,1,6,0,0,0,1,1686,283.83749,3,87330,6,32,2,0,1,2016
29,9,6,0,4,1,2,4,1,1,1,2,1,1,6,0,0,0,2,1838,389.26285,3,87330,6,32,2,0,1,2016
29,9,6,0,4,1,2,1,1,1,1,2,0,0,1,0,0,0,1,2127,201.75162,3,87331,6,32,2,0,1,2016
30,9,6,0,4,1,2,1,1,1,1,2,0,1,1,0,0,0,2,2127,201.75162,3,87331,6,32,2,0,1,2016
44,2,6,0,1,1,5,1,1,0,3,4,1,1,1,0,1,0,1,1421,133.13364,1,87332,6,32,3,0,1,2016
42,2,6,0,1,1,6,1,1,0,3,4,1,0,1,0,1,0,2,1421,133.13364,1,87332,6,32,3,0,4,2016
9,0,6,0,1,0,NA,1,0,0,3,4,1,1,6,0,0,0,3,1494,133.13364,1,87332,6,32,3,0,0,2016
4,0,6,0,1,0,NA,1,0,0,3,4,1,0,6,0,0,0,4,1160,133.13364,1,87332,6,32,3,0,0,2016
28,2,6,0,2,1,5,1,1,0,1,4,1,0,1,0,1,0,1,1611,145.73973,1,87333,6,32,3,0,4,2016
32,2,6,0,3,1,5,1,1,0,1,4,1,1,1,1,1,0,2,1611,145.73973,1,87333,6,32,3,0,1,2016
9,0,6,0,1,0,NA,1,0,0,1,4,1,0,6,0,0,0,3,1143,145.73973,1,87333,6,32,3,0,0,2016
6,0,6,0,1,0,NA,1,0,0,1,4,1,1,6,0,0,0,4,1391,145.73973,1,87333,6,32,3,0,0,2016
23,0,6,0,3,0,NA,3,0,0,2,3,1,0,6,0,0,0,1,1517,283.05902,1,87334,6,32,3,0,1,2016
47,3,6,0,1,1,6,5,1,0,2,3,1,0,6,0,1,0,2,1462,283.05902,1,87334,6,32,3,0,1,2016
12,0,6,0,1,0,NA,5,0,0,1,3,1,0,6,0,0,0,3,1434,283.05902,1,87334,6,32,3,0,0,2016
43,14,6,0,4,1,4,4,1,0,3,2,0,1,4,1,0,0,1,1245,162.19284,1,87335,6,32,3,0,1,2016
38,3,6,0,3,1,4,5,1,1,3,2,1,0,6,0,0,0,2,1245,243.28928,1,87335,6,32,3,0,1,2016
31,0,6,0,3,0,NA,3,0,0,2,3,0,0,4,0,1,0,1,1424,81.18454,1,87336,6,32,3,0,1,2016
8,0,6,0,1,0,NA,3,0,0,1,3,1,1,6,0,0,0,2,1230,81.18454,1,87336,6,32,3,0,0,2016
2,0,6,0,1,0,NA,3,0,0,1,3,1,0,6,0,0,0,3,1505,81.18454,1,87336,6,32,3,0,0,2016
43,12,6,0,2,1,6,1,1,0,2,5,1,0,1,0,1,0,1,1849,495.01874,3,87337,6,32,3,0,2,2016
43,14,6,0,2,1,6,1,1,0,3,5,1,1,1,0,1,0,2,1849,495.01874,3,87337,6,32,3,0,1,2016
10,0,6,0,1,0,NA,1,0,0,2,5,1,0,6,0,0,0,3,1929,495.01874,3,87337,6,32,3,0,0,2016
8,0,6,0,1,0,NA,1,0,0,2,5,1,0,6,0,0,0,4,1482,495.01874,3,87337,6,32,3,0,0,2016
3,0,6,0,1,0,NA,1,0,0,2,5,1,0,6,0,0,0,5,1390,495.01874,3,87337,6,32,3,0,0,2016
46,2,6,0,1,1,5,1,1,0,2,6,1,1,1,0,1,0,1,1292,274.48563,1,87338,6,32,3,0,1,2016
42,2,6,0,1,1,5,1,1,0,3,6,1,0,1,0,1,0,2,1292,274.48563,1,87338,6,32,3,0,1,2016
22,0,6,0,2,0,NA,1,0,0,2,6,1,1,6,0,0,0,3,1758,274.48563,1,87338,6,32,3,0,4,2016
19,0,6,0,1,0,NA,1,0,1,2,6,1,1,6,0,0,0,4,1449,274.48563,1,87338,6,32,3,0,1,2016
17,0,6,0,1,0,NA,1,0,0,2,6,1,1,6,0,0,0,5,1449,274.48563,1,87338,6,32,3,0,4,2016
16,0,6,0,1,0,NA,1,0,0,2,6,1,1,6,0,0,0,6,1449,274.48563,1,87338,6,32,3,0,4,2016
45,7,6,0,4,1,5,1,1,0,1,3,1,0,1,1,1,1,1,1511,500,1,87339,6,32,3,0,4,2016
47,0,6,0,3,0,NA,1,0,0,1,3,1,1,1,0,1,1,2,1511,500,1,87339,6,32,3,0,1,2016
3,0,6,0,1,0,NA,1,0,0,1,3,1,1,6,0,0,1,3,1885,500,1,87339,6,32,3,0,0,2016
46,0,6,0,4,0,NA,1,0,0,1,4,1,1,1,0,1,1,1,1552,500,1,87340,6,32,3,0,1,2016
47,0,6,0,4,0,NA,1,0,1,1,4,1,0,1,0,1,1,2,1552,500,1,87340,6,32,3,0,1,2016
15,0,6,0,1,0,NA,1,0,0,1,4,1,1,6,0,0,1,3,1854,500,1,87340,6,32,3,0,4,2016
13,0,6,0,1,0,NA,1,0,0,1,4,1,0,6,0,0,1,4,1717,500,1,87340,6,32,3,0,0,2016
55,0,6,0,4,0,NA,1,0,1,2,2,1,1,1,0,0,1,1,1357,500,1,87341,6,32,3,0,1,2016
47,0,6,0,4,0,NA,1,0,1,2,2,1,0,1,0,0,1,2,1357,500,1,87341,6,32,3,0,1,2016
59,0,6,0,2,0,NA,1,0,0,2,3,1,1,1,0,0,1,1,2583,500,2,87342,6,32,2,0,2,2016
58,0,6,0,2,0,NA,1,0,0,2,3,1,0,1,0,0,1,2,2583,500,2,87342,6,32,2,0,1,2016
36,0,6,0,2,0,NA,1,0,1,3,3,1,0,6,0,0,1,3,2388,500,2,87342,6,32,2,0,1,2016
50,0,6,0,4,0,NA,1,0,0,3,3,1,0,1,0,0,1,1,2090,432.36246,3,87343,6,32,2,0,1,2016
56,11,6,0,3,1,6,1,1,0,3,3,1,1,1,1,0,1,2,2090,432.36246,3,87343,6,32,2,0,1,2016
50,0,6,0,4,0,NA,1,0,0,3,3,0,1,6,0,0,1,3,2059,432.36246,3,87343,6,32,2,0,2,2016
80,10,6,1,2,1,4,1,1,0,4,2,1,1,1,1,0,0,1,2244,96.328354,3,87344,6,32,2,0,5,2016
80,10,6,0,2,1,4,1,1,0,4,2,1,0,1,0,0,0,2,2244,96.328354,3,87344,6,32,2,0,5,2016
85,11,6,1,2,1,6,5,1,0,3,1,1,0,5,1,0,0,1,1951,89.627869,3,87345,6,32,2,0,5,2016
79,10,6,0,4,1,6,5,1,0,3,1,1,0,5,1,0,0,1,2339,217.15492,3,87346,6,32,2,0,5,2016
52,0,6,0,4,0,NA,1,0,0,3,4,1,1,1,0,1,1,1,1379,500,1,87347,6,32,2,0,1,2016
54,0,6,0,4,0,NA,1,0,1,2,4,1,0,1,0,1,1,2,1379,500,1,87347,6,32,2,0,1,2016
18,0,6,0,1,0,NA,1,0,0,2,4,1,1,6,0,0,1,3,1368,500,1,87347,6,32,2,0,4,2016
16,0,6,0,1,0,NA,1,0,0,2,4,1,0,6,0,0,1,4,1293,500,1,87347,6,32,2,0,4,2016
45,9,6,0,4,1,5,1,1,0,2,4,1,1,1,1,1,1,1,1724,500,3,87348,6,32,2,0,1,2016
45,9,6,0,4,1,5,1,1,0,2,4,1,0,1,1,1,1,2,1724,500,3,87348,6,32,2,0,1,2016
15,0,6,0,1,0,NA,1,0,0,1,4,1,0,6,0,0,1,3,1676,500,3,87348,6,32,2,0,4,2016
13,0,6,0,1,0,NA,1,0,0,1,4,1,1,6,0,0,1,4,1554,500,3,87348,6,32,2,0,0,2016
60,11,6,0,4,1,4,1,1,1,2,2,1,1,1,1,0,1,1,1689,500,3,87349,6,32,3,0,1,2016
59,11,6,0,4,1,4,1,1,0,2,2,1,0,1,1,0,1,2,1689,500,3,87349,6,32,3,0,1,2016
56,0,6,0,1,0,NA,2,0,0,2,3,1,1,3,0,0,0,1,1488,355.98706,3,87350,6,32,3,1,1,2016
25,0,6,0,2,0,NA,2,0,0,3,3,1,1,6,0,0,0,2,2967,355.98706,4,87350,6,32,3,0,1,2016
19,0,6,0,2,0,NA,2,0,0,1,3,1,0,6,0,0,0,3,2153,355.98706,4,87350,6,32,3,0,4,2016
39,13,6,0,2,1,4,1,1,0,3,4,1,0,1,1,1,1,1,1792,397.59113,3,87351,6,32,3,0,4,2016
50,13,6,0,4,1,5,1,1,0,4,4,1,1,1,1,1,1,2,1792,397.59113,3,87351,6,32,3,0,1,2016
14,0,6,0,1,0,NA,1,0,0,3,4,1,0,6,0,0,1,3,2689,397.59113,3,87351,6,32,3,0,0,2016
12,0,6,0,1,0,NA,1,0,0,3,4,1,0,6,0,0,1,4,2272,397.59113,3,87351,6,32,3,0,0,2016
56,0,6,0,2,0,NA,1,0,1,4,4,1,1,1,0,1,0,1,1660,262.40591,1,87352,6,32,3,0,1,2016
53,0,6,1,3,0,NA,1,0,0,4,4,1,0,1,0,1,0,2,1660,262.40591,1,87352,6,32,3,0,3,2016
18,0,6,0,1,0,NA,1,0,0,2,4,1,1,6,0,0,0,3,1976,262.40591,1,87352,6,32,3,0,1,2016
16,0,6,0,1,0,NA,1,0,0,1,4,1,0,6,0,0,0,4,1887,262.40591,1,87352,6,32,3,0,4,2016
74,0,6,1,4,0,NA,5,0,0,3,2,1,0,5,0,0,0,1,1540,217.15492,1,87353,6,32,3,0,5,2016
52,11,6,0,3,1,1,5,1,0,4,2,1,0,3,0,0,0,2,1789,160.85475,3,87353,6,32,3,0,1,2016
40,0,6,0,3,0,NA,1,0,0,3,3,1,1,1,0,1,0,1,1569,500,1,87354,6,32,3,0,1,2016
33,0,6,0,3,0,NA,1,0,0,3,3,1,0,1,0,1,0,2,1569,500,1,87354,6,32,3,0,1,2016
0,0,6,0,1,0,NA,1,0,0,3,3,1,0,6,0,0,0,3,1860,500,1,87354,6,32,3,0,0,2016
36,0,6,0,4,0,NA,1,0,0,3,3,1,1,1,0,1,1,1,1740,500,1,87355,6,32,3,0,1,2016
38,11,6,0,4,1,6,1,0,0,3,3,1,0,1,0,1,1,2,1740,500,4,87355,6,32,3,0,4,2016
1,0,6,0,1,0,NA,1,0,0,3,3,1,0,6,0,0,1,3,2505,500,4,87355,6,32,3,0,0,2016
52,0,6,0,4,0,NA,1,0,0,1,4,1,1,1,0,1,1,1,1556,500,1,87356,6,32,3,0,1,2016
48,0,6,0,4,0,NA,1,0,0,1,4,1,0,1,0,1,1,2,1556,500,1,87356,6,32,3,0,4,2016
16,0,6,0,1,0,NA,1,0,0,1,4,1,0,6,0,0,1,3,1887,500,1,87356,6,32,3,0,1,2016
14,0,6,0,1,0,NA,1,0,0,1,4,1,0,6,0,0,1,4,1684,500,1,87356,6,32,3,0,0,2016
40,0,6,0,3,0,NA,1,0,0,3,4,1,0,1,0,1,1,1,1656,438.43521,1,87357,6,32,3,0,4,2016
40,7,6,0,3,1,6,1,1,0,3,4,1,1,1,1,1,1,2,1656,438.43521,1,87357,6,32,3,0,1,2016
20,0,6,0,3,0,NA,1,0,0,2,4,1,0,6,0,0,1,3,1888,438.43521,1,87357,6,32,3,0,1,2016
9,0,6,0,1,0,NA,1,0,0,1,4,1,1,6,0,0,1,4,1674,438.43521,1,87357,6,32,3,0,0,2016
35,0,6,0,3,0,NA,1,0,0,3,3,1,0,1,0,1,1,1,1442,500,1,87358,6,32,2,0,4,2016
54,0,6,0,2,0,NA,1,0,0,1,3,1,1,1,0,1,1,2,1442,500,1,87358,6,32,2,0,1,2016
6,0,6,0,1,0,NA,1,0,0,1,3,1,1,6,0,0,1,3,1224,500,1,87358,6,32,2,0,0,2016
65,14,6,0,3,1,6,1,0,0,3,2,1,0,1,0,0,1,1,1753,139.82968,3,87359,6,32,2,0,5,2016
72,0,6,0,4,0,NA,1,0,0,3,2,1,1,1,0,0,1,2,1753,139.82968,1,87359,6,32,2,1,5,2016
21,14,6,0,4,1,2,5,1,0,1,3,1,0,6,0,0,0,1,2344,81.177521,3,87360,6,32,2,0,1,2016
24,10,6,0,4,1,2,5,1,0,1,3,1,0,6,0,0,0,2,2344,0.16219285,3,87360,6,32,2,0,4,2016
22,0,6,0,4,0,NA,5,0,0,1,3,1,0,6,0,0,0,3,2344,81.177521,3,87360,6,32,2,0,1,2016
19,0,6,0,3,0,NA,4,0,0,1,5,1,1,6,0,0,0,1,1550,293.65015,1,87361,6,32,2,0,1,2016
20,0,6,0,3,0,NA,4,0,0,1,5,1,1,6,0,0,0,2,1813,0.081096426,1,87361,6,32,2,0,4,2016
20,0,6,0,3,0,NA,4,0,0,1,5,1,1,6,0,0,0,3,1813,0.081096426,1,87361,6,32,2,0,4,2016
19,2,6,0,3,1,2,4,1,0,1,5,1,1,6,0,0,0,4,1513,0.081096426,1,87361,6,32,2,0,1,2016
19,0,6,0,3,0,NA,4,0,0,1,5,1,1,6,0,0,0,5,1290,0.081096426,3,87361,6,32,2,0,4,2016
29,0,6,0,4,0,NA,5,0,0,1,1,1,0,6,0,0,0,1,2056,364.95013,3,87362,6,32,3,0,1,2016
40,0,6,0,3,0,NA,3,0,0,1,2,0,0,3,0,1,0,1,1320,281.02466,1,87363,6,32,3,0,1,2016
8,0,6,0,1,0,NA,3,0,0,1,2,0,0,6,0,0,0,2,1702,281.02466,1,87363,6,32,3,0,0,2016
53,0,6,0,1,0,NA,3,0,1,2,2,1,0,4,0,1,0,1,1708,61.216869,1,87364,6,32,2,0,1,2016
16,0,6,0,1,0,NA,3,0,0,2,2,1,1,6,0,0,0,2,2032,61.216869,1,87364,6,32,2,0,4,2016
43,2,6,0,2,1,5,1,1,0,4,5,0,0,1,0,1,0,1,1456,77.776993,1,87365,6,32,2,0,4,2016
44,2,6,0,1,1,5,1,1,0,4,5,0,1,1,0,1,0,2,1456,77.776993,1,87365,6,32,2,0,1,2016
15,0,6,0,1,0,NA,1,0,0,3,5,1,0,6,0,0,0,3,1440,77.776993,1,87365,6,32,2,0,4,2016
9,0,6,0,1,0,NA,1,0,0,3,5,1,1,6,0,0,0,4,1426,77.776993,1,87365,6,32,2,0,0,2016
8,0,6,0,1,0,NA,1,0,0,3,5,1,1,6,0,0,0,5,1295,77.776993,1,87365,6,32,2,0,0,2016
45,0,6,0,3,0,NA,5,0,0,1,1,0,0,4,0,0,0,1,2133,311.82385,3,87366,6,32,2,0,5,2016
85,9,6,1,4,1,5,4,1,0,4,1,1,1,5,1,0,0,1,1835,201.79466,3,87367,6,32,2,0,5,2016
73,12,6,1,3,1,6,1,1,0,4,2,1,1,1,1,0,0,1,2249,111.83163,3,87368,6,32,2,0,5,2016
66,12,6,0,2,1,2,1,1,1,4,2,1,0,1,1,0,0,2,2249,111.83163,3,87368,6,32,2,0,1,2016
85,9,6,1,1,1,2,4,1,0,4,1,1,1,2,1,0,0,1,1860,153.09229,3,87369,6,32,2,0,5,2016
85,0,3,1,3,0,NA,5,0,0,1,1,1,0,5,0,0,1,1,3152,500,1,87370,6,32,3,0,5,2016
47,0,3,0,4,0,NA,4,0,1,1,1,1,1,4,0,0,1,1,1558,500,1,87371,6,32,2,1,1,2016
66,0,3,0,2,0,NA,5,0,0,1,1,1,0,4,0,0,1,1,3295,320.25162,1,87372,6,32,3,0,5,2016
55,0,3,0,2,0,NA,2,0,0,2,2,1,1,4,0,0,1,1,3468,500,1,87373,6,32,3,0,1,2016
67,0,3,0,3,0,NA,2,0,0,2,2,1,1,6,0,0,1,2,3105,500,1,87373,6,32,3,0,1,2016
61,0,3,0,2,0,NA,1,0,0,4,2,1,0,1,0,0,1,1,3864,207.43495,1,87374,6,32,3,0,5,2016
57,0,3,0,2,0,NA,1,0,0,4,2,1,1,1,0,0,1,2,3864,207.43495,1,87374,6,32,3,0,5,2016
66,0,3,0,4,0,NA,1,0,0,2,2,1,1,1,0,0,1,1,3328,500,1,87375,6,32,3,0,1,2016
65,0,3,0,4,0,NA,1,0,0,2,2,1,0,1,0,0,1,2,3328,500,1,87375,6,32,3,0,1,2016
58,2,3,0,1,1,3,1,1,0,4,3,1,0,1,0,0,0,1,1612,200.86299,1,87376,6,32,3,0,4,2016
59,2,3,0,1,1,6,1,1,0,2,3,1,1,1,1,0,0,2,1612,200.86299,1,87376,6,32,3,0,2,2016
32,2,3,0,2,1,3,1,1,0,4,3,0,0,6,0,0,0,3,1638,200.86299,1,87376,6,32,3,0,1,2016
75,0,3,1,1,0,NA,1,0,0,3,2,1,1,1,0,0,1,1,3278,202.53386,1,87377,6,32,2,1,5,2016
76,0,3,1,2,0,NA,1,0,0,4,2,1,0,1,0,0,1,2,3278,202.53386,1,87377,6,32,2,0,5,2016
80,0,3,0,1,0,NA,1,0,0,3,2,1,1,1,0,0,0,1,1819,146.83093,1,87378,6,32,3,0,5,2016
75,0,3,0,1,0,NA,1,0,0,5,2,1,0,1,0,0,0,2,1819,146.83093,1,87378,6,32,3,0,5,2016
65,2,3,0,1,1,6,1,1,0,5,2,1,1,1,1,0,1,1,1635,118.60952,1,87379,6,32,2,0,5,2016
72,2,3,0,1,1,6,1,1,0,4,2,1,0,1,1,0,1,2,1635,118.60952,1,87379,6,32,2,0,5,2016
71,0,3,1,4,1,6,5,0,0,3,2,1,0,6,0,0,0,1,1571,98.398872,1,87380,6,32,3,0,3,2016
63,2,3,1,1,1,6,5,1,0,3,2,1,0,6,1,0,0,2,1510,74.949318,1,87380,6,32,3,0,3,2016
72,0,3,0,4,0,NA,1,0,0,4,2,1,0,1,0,0,1,1,3160,420.83624,1,87381,6,32,3,0,5,2016
75,0,3,1,3,0,NA,1,0,0,4,2,1,1,1,0,0,1,2,3160,420.83624,1,87381,6,32,3,0,5,2016
34,0,3,0,2,0,NA,1,0,0,4,6,0,1,1,0,1,1,1,2600,226.01831,4,87382,6,32,3,0,1,2016
33,0,3,0,2,0,NA,1,0,0,4,6,0,0,1,0,1,1,2,2600,226.01831,4,87382,6,32,3,0,4,2016
7,0,3,0,1,0,NA,1,0,0,3,6,1,0,6,0,0,1,3,1831,226.01831,4,87382,6,32,3,0,0,2016
6,0,3,0,1,0,NA,1,0,0,3,6,1,0,6,0,0,1,4,1831,226.01831,4,87382,6,32,3,0,0,2016
2,0,3,0,1,0,NA,1,0,0,3,6,1,0,6,0,0,1,5,2073,226.01831,4,87382,6,32,3,0,0,2016
0,0,3,0,1,0,NA,1,0,0,3,6,1,1,6,0,0,1,6,2799,226.01831,4,87382,6,32,3,0,0,2016
60,0,3,0,4,0,NA,1,0,0,1,2,1,1,1,0,0,1,1,3483,500,1,87383,6,32,3,0,1,2016
57,0,3,0,4,0,NA,1,0,1,1,2,1,0,1,0,0,1,2,3483,500,1,87383,6,32,3,0,1,2016
69,0,3,0,3,0,NA,3,0,0,2,2,1,0,3,0,0,0,1,3696,419.41226,1,87384,6,32,3,0,5,2016
24,0,3,1,3,0,NA,3,0,0,2,2,1,0,6,0,0,0,2,4108,419.41226,1,87384,6,32,3,0,4,2016
68,0,3,0,2,0,NA,4,0,0,3,1,1,1,4,0,0,0,1,3157,500,1,87385,6,32,3,1,5,2016
74,0,3,0,4,0,NA,1,0,0,3,2,1,1,1,0,0,1,1,3285,341.28159,1,87386,6,32,3,1,5,2016
72,0,3,0,3,0,NA,1,0,0,3,2,1,0,1,0,0,1,2,3285,341.28159,1,87386,6,32,3,0,5,2016
59,0,3,0,4,0,NA,3,0,0,2,2,1,0,3,0,0,1,1,3483,500,1,87387,6,32,3,0,1,2016
37,0,3,0,2,0,NA,3,0,0,5,2,0,1,6,0,0,1,2,4229,500,1,87387,6,32,3,0,2,2016
73,0,3,1,4,0,NA,1,0,0,3,2,1,1,1,0,0,1,1,1761,276.28088,4,87388,6,32,2,1,5,2016
74,0,3,0,4,0,NA,1,0,0,3,2,1,0,1,0,0,1,2,1761,276.28088,1,87388,6,32,2,0,5,2016
